paper_id,title
742771,Combining multiple estimators of speaking rate.
742978,"Ostrovsky ""Invariant Signatures and Non-Interactive Zero-Knowledge Proofs are Equivalent"" CRYPTO 92."
743116,"""Approximating the Number of Zeroes of a GF[2] Polynomial"","
743193,"""Approximating the Permanent of Graphs with Large Factors,"""
743194,"""An optimal approximation algorithm for Bayesian inference"" Artificial Intelligence Journal,"
743462,Concurrent Real-Time Music in C++.
743494,"The implementation of nyquist, a sound synthesis language."
743734,Deciding properties of polynomials without factoring.
743746,Computation of irregular primes up to eight million.
743748,Approximation of complex numbers by algebraic integers.
743901,Shokrollahi : Number of prime divisors of a congruence elliptic function field which lie in a given divisor class.
744016,In Press. Grammatical Constructions and Linguistic Generalizations: the What\'s X doing Y? Construction.
744218,Processing Unification-based Grammars in a Connectionist Framework.
744422,"Mobile computing: Dataman project perspective. In J.C. Baltzer, editor, Mobile Networks and Applications. AF,"
744439,Mobile awareness in a wide area wireless network of info-stations.
744514,A critical evaluation of commensurable abduction models for semantic interpretation.
744834,"Tracker fusion for robustness in visual feature tracking,"
744896,Model-based edge selection for 2-D object recognition.
745060,"Functional reactive animation,"
745061,"Modeling interactive 3D and multimedia animation with an embedded language,"
745072,Modular denotational semantics for compiler construction.
745074,Modular Monadic Semantics and Compilation.
745090,Pictures: A Simple Structured Graphics Model.
745093,"Haskore music notation: An algebra of music,"
745226,"An algorithm for probabilistic, totally-ordered temporal projection."
745353,Online Pose Estimation and Model Matching.
745374,"a modular system for robust position-ing using stereo visual servoing,"
745587,"A Portable Fortran 77 Compiler. UNIX Time Sharing System Programmer\'s Manual, Tenth Edition."
745606,"""Portable Parallel Level-3 BLAS in Linda"","
745721,Load Balancing and Mapping by Diffusion.
745841,Increasing the tracking region of an eye-in-hand system by singularity and joint limit avoidance.
745883,On the relation between bdds and fdds.
746058,All-to-all Broadcast on the CNS-1.
746177,"""Knowledge-Based Grasp Planning for Multi-Finger Robot Hands"","
746404,"Multicast Routing Algorithms for Multimedia Traffic,"
746610,"""Side Effect Free Functions in Object_Oriented Languages"","
746737,Automated design of two-dimensional rational decimation systems.
747245,"""Performance of the Isis Distributed Computing Toolkit."""
747301,Elliptical head tracking using intensity gradients and color histograms.
747305,Modeling and control for mobile manipulation in everyday environments.
747714,"DNA sequences useful for computation,"
747716,"Molecular computing, bounded nondeterminism, and efficient recursion."
747731,"Inclusion and exclusion algorithm for the Hamiltonian path problem,"
747736,A comparison of resource-bounded molecular computation models.
747893,Implementing typed intermediate languages.
747968,"A randomized algorithm for finding maximum with 0(log 2 n) polynomial tests,"
748056,"Recovering evolutionary trees through Harmonic Greedy Triplets,"
748061,"A few logs suffice to build (almost) all trees (I), Submitted, Random Structures and Algorithms."
748112,An Adaptive Model for Tracking Objects by Color Alone.
748895,Units: Cool modules for HOT languages.
748971,"A Higher-Order Approach to Cross-Module Optimizations"","
749684,Malloc pointers and stable pointers: Improving Haskell\'s foreign language interface.
749685,Putting the Spine back in the Spineless Tagless G-machine: an implementation of revertible blackholes.
749692,Efficient region tracking of with parametric models of illumination and geometry.
749696,"Building domain-specific embedded languages,"
749697,Modular domain specific languages and tools.
749746,"Implementing fudgets with standard widget sets,"
749748,"Generational garbage collection for Haskell,"
750278,Implementing Large-Scale Geophysical Algorithms with Java: A Feasibility Study.
750287,Spreading rumors rapidly despite an adversary.
750459,"The domain reduction method: high way reduction in three dimensions and convergence with inexact solvers,"
750462,"Using symmetries and antisymmetries to analyze a parallel multigrid algorithm,"
750466,"An efficient implementation of the SSOR and ILU preconditionings,"
750501,Algebraic Java Classes for Numerical Optimization.
750556,Design and implementation of parallel Java with global object space.
750575,"Numerical computation using associative tables,"
750603,The Modula-2* environment for parallel programming.
750665,A massively-parallel mixed-mode computer designed to support high level languages.
750666,AP1000 architecture and performance of LU decomposition.
750733,"A unified convergence theory for abstract multigrid or multilevel algorithms, serial and parallel."
750763,Using a transfer function to describe the load balancing problem.
750772,"A Competitive Analysis of Load Balancing Strategies for Parallel Ray Tracing (submitted for publication,"
750773,Parallel Radiometric Image Synthesis.
750775,Scalable Monte Carlo Image Synthesis.
750776,Parallel rendering with an Actor model.
750777,"""Scalable photorealistic rendering of complex scenes""."
750935,Some remarks on completely vectorizing point Gauss-Seidel while using the natural ordering.
750944,"Temporal domain parallelism: Does it work?,"
750982,"A multigrid unified theory for non-nested grids and/or quadrature,"
750987,"Numerical solution of flame sheet problems with and without multigrid methods,"
751066,Transmissions and transitions: A study of two common assumptions in multi-band ASR.
751209,"Computation with the Extended Rational Numbers and an Application to Interval Arithmetic,"
751369,Multiple-size divide-and-conquer recurrences.
751408,Blind separation of delayed and convolved sources.
751413,Wearable Audio Computing: A Survey of Interaction Techniques Perceptual Computing Technical Report No.
751954,Designing the standard Haskell libraries (position paper).
752158,"""Experiences with Multi-Level Scripting for Responsive Multimedia,"""
752174,Providing easier access to remote objects in distributed systems.
752198,Using announce-listen with global events to develop distributed control systems.
752252,Java ACE homepage.
752261,"DALI: A Distributed Artificial Life Infrastructure,"
752331,A preliminary investigation into dynamic distributed workflow.
752332,Constructing client-server multi-player asynchronous games using a single-computer model.
752361,Stream-based computing and future television.
752362,"""A Hardware Architecture for Rapid Generation of Electro-Holographic Fringe Patterns,"""
752382,"""Segmentation of an Image Sequence using Multi-Dimensional Image Attributes,"""
752384,"""Experiments in Real-Time Decoding of Layered Video,"""
752410,Coding for content: enhanced resolution from coding.
752517,"Viewer-Plane Experiments with Computed Holography with the MIT Holographic Video System,"
752545,3D photography on your desk.
752639,The mesh-spectral archetype.
752659,An axiomatic definition of synchronization primitives.
752668,Performance analysis for mesh and mesh-spectral archetype applications.
752673,A verified integration of imperative parallel programming paradigms in an object-oriented language.
752684,"""Geometry of Early Stopping in Linear Networks"" In G."
752694,"""Interactive computation of holograms using a look-up table,"""
752764,One-Dimensional Motion Tailoring for the Disabled: A User Study.
752793,Edge and vertex insertion for a class of subdivision surfaces.
752814,Analysis of generalized B-spline subdivision algorithms.
752818,"A degree estimate for subdivision surfaces of higher regularity,"
752827,"Binary Subdivision Schemes for Functions over Irregular Knot Sequences,"
752865,Applying electric field sensing to human-computer interfaces.
752953,An overview of Larch/C++: Behavioural specifications for C++ modules.
752983,Specifying and testing software components using ADL.
752988,A global infrastructure for software component technology.
753047,"Alternative error bounds for the classifier chosen by early stopping,"
753070,Similar classifiers and VC error bounds.
753099,Evidence for one underlying representation of linguistic and non-linguistic information.
753168,Tissue classification of magnetic resonance volume data.
753243,Predicting and managing spoken disfluencies during human-computer interaction.
753258,BodyChat: autonomous communicative behaviors in avatars.
753264,"Improved uniform test error bounds,"
753265,"Validation of average error rate over classifiers,"
753385,Performance of a class of highly-parallel divide-and-conquer algorithms.
753501,Concurrent Simulations of Plasma Reactors for VLSI Manufacturing.
753506,"Collision Models in the Hawk DSMC Implementation,"
753507,"Graphical Tools for Concurrent Plasma Simulation.,"
753561,Modeling Gaze Behavior as a Function of Discourse Structure.
753626,"Case study: multimedia conference control in a packet-switched teleconferencing system,"
753628,"Personal mobility for multimedia services in the internet. submitted to European Workshop on Interactive Distributed Multimedia Systems and Services,"
753700,Using feedforward neural networks to monitor alertness from changes in EEG correlation and coherence.
753746,Real-time recognition with the entire Brodatz texture database.
753823,Task parallelism and high-performance languages.
753884,"""The GNAT Project: A GNU-Ada 9X Compiler"","
753901,Parallel programming with Declarative Ada.
753906,Performance of a high-level parallel programming layer defined on top of the Ada tasking model.
753960,"Picard. Periodicity, directionality, and randomness: Wold features for perceptual pattern recognition."
753967,"Picard, ""Synthesizing flames and their spreading,"""
754015,"Optimization of hologram computation for real-time display,"
754092,Camera self-calibration from one point correspondence.
754118,"An Optimization-Based Approach to the Interpretation of Single Line Drawings as 3D Wire Frames,"
754135,"Building the BIG Picture: Enhanced Resolution from Coding,"
754318,An Energy Complexity Model for VLSI Computations.
754323,A multimedia interactive environment using program archetypes: Divide and conquer.
754326,Parallel software architectures.
754341,"A Testbed for Continuous Speech Applications,"
754386,End-User Customization Mechanisms for Distributed Information Resources.
754512,Real-time American Sign Language recognition using desk and wearable computer-based video.
754583,Neural model of transfer-of-binding in visual relative motion perception.
754594,An object-based neural model of serial processing in visual multielement tracking in preparation.
754617,Tracking facial motion.
754674,Semantics of Exceptions.
754684,The KidsRoom: A perceptually-based interactive and immersive story environment.
754687,Virtual PAT: a virtual personal aerobics trainer.
754697,Fast constraint propagation on specialized Allen networks and its application to action recognition and control.
754699,A theater play featuring an autonomous computer graphics character.
754733,Mixture of local linear subspaces for face recognition.
754746,Visual contextual awareness in wearable computing.
754760,"""Digital Processing of Affective Signals."
754766,A Wearable Computing Based American Sign Language Recognizer.
754833,Augmenting the billiards experience with probabilistic vision and wearable computers.
754891,Runtime Systems for Fine-Grain Multicomputers.
754928,Designing asynchronous circuits in Gallium Arsenide.
755002,Picard. Structured patterns from random fields.
755036,Correct Compilation of Control Structures.
755082,Cluster-weighted modeling for time series prediction and characterization.
755117,Bennett\'s integral for vector quantizers.
755131,Scalar quantization with arithmetic coding.
755132,Picard. Cluster-based probability model and its application to image and texture processing.
755135,Picard. Exaggerated consensus in lossless image compression.
755217,Active gesture recognition using partially observable markov decision processes.
755227,Modeling and prediction of human behavior.
755410,Mixtures of eigen-features for real-time structure from texture.
755415,Machine understanding of human action.
755424,Learned temporal models of image motion.
755426,Mutual exclusion in a token ring in CC++: Program and proof.
755462,Probabilistic parsing in action recognition.
755473,Stochastic modeling of physiological signals with hidden markov models: A step toward frustration detection in human-computer interfaces.
755615,"""A Three-Dimensional Model of Human Lip Motions Trained from Video""."
755660,Extensions to an object-oriented programming language for programming fine-grain multicomputers.
755699,Unencumbered Virtual Environments. MIT Media Laboratory Perceptual Computing Group Technical Report 305.
755760,A mobile speech system.
755887,The programming language Declarative Ada reference manual.
755896,Staying Alive: A virtual reality visualization tool for cancer patients.
755948,"""Online, interactive learning of gestures for human/robot interfaces."""
755969,"Recognition and interpretation of parametric gesture. Proc. Int. Conf. 4 The true positive sequences are labeled by the value of recovered by the EM testing algorithm and the value computed by direct measurement (in parantheses). z), for each of the eight states of the trained parametric HMM."
756061,Unsmearing visual motion: Development of long-range horizontal intrinsic connections.
756209,"A Bayesian Similarity Metric for Direct Image Matching,"
756217,"a World of 3D Interactive Digital Movies,"
756392,"""Using Approximate Models as Source of Contextual Information for Vision Processing,"""
756659,A computational model of spatial hearing.
757197,Elfadel On the structure of optimal aura matrices.
757210,"Picard, ""Temporal texture modeling,"""
757215,"Picard, ""Light-years from Lena: Video and image libraries of the future,"""
757392,"""Intelligent Studios: Using Computer Vision to Control TV Cameras,"""
757980,Reconstruction of Illumination Functions using Bicubic Hermite Interpolation.
758556,"Picard, ""M -Lattice: A novel non-linear dynamical system and its application to halftoning,"""
758602,"Picard, ""Restoration and enhancement of fingerprint images using M -Lattice a novel non-linear dynamical system,"""
758604,"""Least-squares model-based halftoning,"""
759077,"""From global to local, a continuum of shape models with fractal priors,"""
759307,A cottage industry of software publishing: Implications for theories of composition.
759327,The specification of dynamic distributed component systems.
759670,"""Markov/Gibbs texture modeling: Aura matrices and temperature effects,"""
760223,Nomadic Radio: A Spatialized Audio Environment for Wearable Computing.
760234,Multimodal adaptive interfaces.
760275,Activating space with electric field sensing.
760413,Recognizing hand gestures.
760458,Hidden annotation in content based image retrieval.
760497,Modeling Spatial and Temporal Textures.
760503,The FERET September 1996 database and evaluation procedure.
760510,Estimating azimuth and elevation from interaural differences.
760514,"Breakdown of echo suppression in the precedence effect,"
760532,The IPUS Blackboard Architecture as a Framework for Computational Auditory Scene Analysis.
760533,A blackboard system for automatic transcription of simple polyphonic music.
760539,Using musical knowledge to extract expressive performance information from audio recordings.
760540,Music Perception as Auditory Scene Analysis.
760558,Extracting expressive performance information from recorded music.
760624,The MPEG-4 Structured Audio standard.
760698,Optical reading of typeset music.
760936,"Social Information Filtering for Music Recommendation,"
761024,"KERMODE Smart Network Caches: Localized Content and Application Negotiated Recovery Mechanisms for Multicast Media Distribution,"
761075,"Reection of Presence: Toward more natural and responsive telecollaboration,"
761102,"On Scalable Internet Multimedia Conferencing Systems,"
761176,"Address Allocation Protocol"" (presentation),"
761177,"Multicast-Scope Zone Announcement Protocol (MZAP),"
761221,"Collaborative Networked Communication: MUDs as Systems Tools,"
761288,The Potential of Electronic Commerce in Re-Engineering Consumer-Retail Relationships through Intelligent Agents.
761292,A Real-Life Experiment in Creating an Agent Marketplace.
761379,Artificial life applied to adaptive information agents.
761441,"Amalthaea, an intelligent agent for information overload."
761630,The Wearable Remembrance Agent: a system for augmented memory.
761667,Speaking and Listening on the Run: Design for Wearable Audio Computing.
761676,"Nitin Contextual Awareness, Messaging and Communication in Nomadic Audio Environments,"
761769,Columbia object image library (coil-100).
762058,"Picard, ""On the efficiency of the orthogonal least squares training method for radial basis function networks,"""
762161,The Effect of Intonation on Pronoun Referent Resolution.
762573,Conjoint probabilistic subband modeling (phd.
762584,Action-reaction learning: Analysis and synthesis of human behaviour.
762980,"(1998) Modeling dynamic receptive field changes produced by intracortical microstimulation. In press,"
763009,Generalization and exclusive allocation of credit in unsupervised category learning. Network:
763010,(1997) Modeling dynamic receptive field changes in primary visual cortex using inhibitory learning.
763181,A neural network model of visual tilt aftereffect.
763489,Designing and implementing multi-user applications: A case study.
763490,Principles of designing multi-user user interface development environments languages.
763542,"""Issues, problems and solutions in sharing X clients on multiple displays,"""
763554,"``An Editing-based Characterization of the Design Space of Collaborative Applications,\'\'"
763570,"A Design Space for Multimodal Systems: Concurrent Processing and Data Fusion,"
763591,Flow and congestion control for internet streaming applications.
763609,"The Performance of Two-Dimensional Medua Scaling for Internet Videoconferencing,"
763610,"Two-Dimensional Scaling Techniques For Adaptive, Rate-Based Transmission Control of Live Audio and Video Streams,"
763667,Specification and development of parallel algorithms with the Proteus system. In Specification of Parallel Algorithms.
763668,A design methodology for data-parallel applications.
763673,Wait-free synchronization in quantum-based multiprogrammed systems.
763674,Wait-free object-sharing schemes for real-time uniprocessors and multiprocessors.
763689,A Lock-Free Approach to Object Sharing in Real-Time Systems.
763699,Lock-free transactions for real-time systems. In Real-Time Databases: Issues and Applications.
763815,Managing the Effect of Delay Jitter on the Display of Live Continuous Media.
764244,Simplification culling of static and dynamic scene graphs.
764256,A Unified Approach for Simplifying Polygonal and Spline Models.
764293,Spherical shells: A higher-order bounding volume for fast proximity queries.
764300,Algebraic Pruning: A fast technique for curve and surface intersections.
764377,VLSI architectures for the computation of uniform B-Spline curves.
764845,Secrecy by typing in security protocols.
764854,Resource access control in systems of mobile agents.
764855,Type-safe execution of mobile agents in anonymous networks.
764877,A typed language for distributed mobile processes.
764938,Distributed processes and location failures.
765535,"(February 1990) Rational Curves with Polynomial Parametrization,"
765536,"(January 1990) Detecting Cusps and Inflection Points in Curves,"
765575,A fast algorithm and system for in-verse kinematics of general serial manipulators.
765677,"New Approaches to Holographic Video,"
765831,Incremental volume rendering algorithm for interactive 3D ultrasound imaging.
765866,Hypertextual concurrent control of a Lisp kernel.
765888,Modeling and prototyping collaborative software processes.
765949,"A 470-processor programmable systolic array. In Chuan lin Wu, editor,"
765980,"""Maintaining spatial data sets in distributed-memory machines,"""
765990,Rapid protein structure alignment using C ff -based structure profiles.
766003,"""Minimizing Broadcast Costs under Edge Reductions in Tree Networks,"""
766004,"""Edge Weight Reduction Problems in Directed, Acyclic Graphs,"""
766163,"""Prototyping n-body simulation in Proteus,"""
766231,Work-efficient nested data-parallelism.
766281,"Contour Ranking on Coarse-Grained Machines: A Case Study for Low-level Vision Computations,"
766359,Software issues in high-performance computing and a framework for the development of HPC applications.
766384,Parallel program archetypes.
766445,"Analysis of an asymmetric leader election algorithm, E."
766451,"Average Profile for the Generalized Digital Search Trees and the Generalized Lempel-Ziv Algorithm,"
766459,"On Asymptotics of Certain Sums Arising in Coding Theory,"
766702,Research Issues in Java-Based Global Computing.
766720,A Design Framework for Internet-Scale Event Observation and Notification.
766731,Double-exponential complexity of computing a complete set of ac-unifiers.
766745,Ordered semantic hyper-linking.
767014,"Algorithms to count paths and cycles,"
767015,"Recurrence-based reductions for inclusion and exclusion algorithms applied to #P problems,"
767019,"A permanent formula with many zero-valued terms,"
767506,Efficient disk allocation for fast similarity searching.
767515,"Finite-difference algorithms for counting problems, CalTech-CS-TR-97-23."
767763,"Partition-based uniform error bounds,"
767769,An adaptive digital filter to predict pilot head look direction for helmet-mounted displays.
767776,Low Latency Rendering on Pixel-Planes 5.
767802,"Model-Based Motion Estimation for Synthetic Animations,"
767806,"a Distributed Virtual Environment Research Platform,"
767833,Developing numerical libraries in Java.
767861,"Strassen\'s algorithm for matrix multiplication: Modeling, analysis, and implementation."
767952,An object model for conventional operating systems.
768125,Feature- based Surface Decomposition for Correspondence and Morphing between Polyhedra.
768244,The haptic display of complex graphical environments.
768276,Real-time occlusion culling for models with large occluders.
768418,"CSCW , Multimedia 2. Collaboration Models & Requirements 3. Shastra System Architecture 4. Collaboration A ware Applications 5. Bibliography Notes...1."
768439,Lingua Franca: an IDL for Structurally Sub-typing Distributed Systems.
768495,"""Towards Increased Productivity of Algorithm Implementation,"""
768497,Editable representations for 2d geometric design.
768628,Geometric Constraints for CAGD.
768660,A Multi-threaded System for Parallel Simulation Based on Mobile Threads.
768662,An architecture for visualization and user interaction in parallel environments.
768663,Architecture of a portable threads system supporting thread migration.
768741,Linear time algorithms for some separable quadratic programming problems.
768848,Nonintrusive cloning garbage collection with stock operating system support.
768869,A survey of distributed garbage collection techniques.
768914,The Renaissance Distributed Object System.
768938,Comparison of MPEG Encryption Algorithms.
769071,Incremental String Comparison.
769296,An O(N P ) sequence comparison algorithm.
769322,Polar forms for geometrically continuous spline curves of arbitrary degree.
769340,Scalable parallel formulations of the Barnes-Hut method for n-body simulations.
769341,Parallel matrix-vector product using hierarchical methods.
769342,On n-body simulations using message passing parallel computers.
769483,On architecture independent models for parallel program design.
769566,Scalability of parallel sorting on mesh multicom-puters.
769610,Parallel processing of discrete optimization problems.
769632,Efficient Parallel Mappings of a Dynamic Programming Algorithm.
769827,An efficient solution to the cache thrashing problem (Extended Version).
769863,"An Empirical Study of the Work Load Distribution Under Static Scheduling,"
769887,"Interprocedural Analysis for Loops Scheduling and Data Allocation,"
769900,Compiler techniques for concurrent multithreading with hardware speculation support.
769944,High-level information an approach for integrating front-end and back-end compilers.
769945,"The HLI Implementor\'s Guide (v0.1), Agassiz Project Internal Document,"
770044,The range test: A dependence test for non-linear expressions.
770160,The HyperDisco Approach to Open Hypermedia Systems.
770238,"""Data Management for a Class of Iterative Computations on Distributed Memory MIMD Systems,"""
770366,"""A Study of Intrusion of a Software Trace System in the Execution of Parallel Programs,"""
770423,A wavelet approach to foveating images.
770426,A human\'s eye view: Motion blur and frameless rendering.
770434,"""Molecular replacement real-space averaging"","
770512,"Towards Problem Solving Environments for High Performance Computing,"
770667,Static correctness of hierarchical procedures.
770823,"Loss correlation for queues with bursty input streams,"
771091,An automatically generated and provably correct compiler for a subset of Ada.
771152,Type inference with nonstructural subtyping.
771167,A new approach to compiling adaptive programs.
771255,D.L. On the chronology and metrology of computer network timescales and their application to the Network Time Protocol.
771572,Optimal representations of polymorphic types with subtyping.
771628,Compiling with polymorphic and polyvariant flow types.
771668,an adaptive forward error correction protocol for end-to-end transport of real-time traffic.
771674,Congestion control for self-similar network traffic.
771937,"Efficient Implementation of Progressive Meshes,"
771946,An architecture for noncooperative QoS provision in many-switch systems.
771963,"Quality of service provision in noncooperative networks: heterogeneous preferences, multi-dimensional QoS vectors, and burstiness."
772485,Efficient and accurate b-rep generation of low degree sculptured solids using exact arithmetic.
772543,C code for modeling smooth freeform surfaces of arbitrary patch-layout with linearly-trimmed bicubic b-splines (nurbs).
772598,Biquartic C 1 -surface splines over irregular meshes.
772615,Computing moments of piecewise polynomial surfaces.
772771,"A characterization of connecting maps as roots of the identity, The Mathematics of Curves and Surfaces II,"
772849,Evaluation of the multivariate bernstein-bezier form on a regular lattice.
773148,Impact of media exchanges on robotic libraries.
773149,Scheduling tertiary I/O in database applications.
773189,Obscuration culling on parallel graphics architectures.
773198,Hierarchical Backface Computation.
773240,Multidimensional array I/O in Panda 1.0.
773282,"""Efficient retrieval of multidimensional datasets through parallel I/O,"""
773326,A spatially and temproally coherent object space visibility algorithm.
773376,Efficient Rendering of Radiosity using Textures and Bicubic Reconstruction.
773416,"A 2-2/3 Approximation Algorithm for the Shortest Superstring Problem,"
773430,"Long Tours and Short Superstrings,"
773624,"The use of semantics in instance-based proof procedures. Unpublished notes,"
773712,On pattern frequency occurrences in a Markovian sequence.
773722,"Toniolo Tight comparison bounds for the string prefix-matching problem,"
773884,Representation and display of complex csg models.
773926,A practical approach to dynamic load balancing.
773932,Language Constructs for Coordination in an Agent Space.
773952,"Entropy Computation Via Analytic Depoissonization,"
774091,and E.A. Vavalis. Review and performance interface relaxation methods for elliptic differential equations.
774093,Convergence Analysis of a Nonoverlapping Domain Decomposition Method for Elliptic PDEs.
774178,Modeling with triangular B-Splines.
774380,Ridge flow models for image segmentation.
774642,"Multilevel preconditioning appending boundary conditions by La-grange multipliers,"
774816,"Stable multiscale bases and local error estimation for elliptic problems,"
774821,"Urban, A wavelet Galerkin method for the Stokes equations,"
775316,"Acquiring Immersive Virtual Environments with an Uncalibrated Camera,"
775353,"3D Interaction Studies Using the Shape-Matching Paradigm,"
775386,Numeric-symbolic algorithms for evaluating one-dimensional algebraic sets.
775406,Pasting spline surfaces.
775608,Volume viewing: state of the art survey.
776009,Multiresolution stochastic hybrid shape models with fractal priors.
776195,"""Construction of stable local spline bases over arbitrary triangulations for op-timal order approximation"","
776326,Combatting rendering latency.
776374,The refinement rules for Catmull-Clark solids.
776430,"Using the Discrete Fourier-Transform to Analyse Interpolatory Subdivision Schemes,"
776434,"Smoothing polyhedra made easy,"
776493,"""Potential Integral Equations for the 2D Laplace Operator in Wavelet Basis"","
776525,An efficient and reliable reservation algorithm for mobile transactions.
776529,Distributed lock management for mobile transactions.
776555,On the moments of wavelet shape functions.
776557,"Wavelet representation of the potential integral equations. In Approximation Theory, Wavelets and Applications."
776592,Wavelet-galerkin discretizations of hyperbolic equations.
776620,Data consistency management in wireless client-server information systems.
776628,Wavelet-based Algorithms for Fast PDE Solvers.
776778,"Axiomatizing semantics of Gamma programs,"
776839,Surface fitting with hierarchical splines.
776927,Multilevel Methods for Elliptic Problems on Roughly Bounded Domains.
777179,Design and Construction of a 30-Degree See-Through Head-Mounted Display.
777223,Case Study: Obseving a Volume Rendered Fetus within a Pregnant Patient.
777239,On the convergence of cascadic iterations for elliptic problems.
777371,"Stabilizing the hierarchical basis by approximate wavelets, I:"
777389,Migrant threads on process farms: Parallel programming with Ariadne.
777525,An introduction to fault tolerant parallel simulation with EcliPSe.
777553,Taxonomy and Algorithms for Volume Rendering on Multicomputers.
777586,Language based state saving extensions for optimistic parallel simulation.
777589,A System for Multithreaded Parallel Simulation and Computation with Migrant Threads and Objects.
777608,Software Architectures for Fault-Tolerant Replications and Multithreaded Decompositions: Experiments with Practical Parallel Simulation.
777612,Checkpoint and recovery methods in the parasol simulation system.
777636,"""Compliant Control of Threaded Fastner Insertion"" Int."
777637,"""Exact Collision Detection for Multi-Body Environments"" Symposium on Interactive 3-D Graphics,"
777647,Interactive Segmentation of Dentistry Range Images in CIM Systems for the Construction of Ceramic Inlays using Edge Tracing.
777824,Parallel cluster labeling on a network of workstations.
777828,Fail-safe concurrency in the EcliPSe system.
777829,Failure-resilient computations in the EcliPSe system.
777910,Analysis of bounded time warp and comparison with yawns.
777925,Minimum cost adaptive synchronization: Experiments with the parasol system.
777928,Adaptive flow control in time warp.
777930,Parallel simulation using the time warp operationg system.
777981,A parallel hybrid sparse linear system solver.
778108,A large-grain parallel sparse system solver.
778239,"""A fast solution to the surface reconstruction problem,""."
778261,"""An O(N ) iterative solution to the Poisson equations in low-level vision problems,""."
778391,Garbage collection and local variable type-precision and liveness in Java virtual machines.
778396,Swizzle barrier optimizations for orthogonal persistence in Java.
778413,"Analysing, profiling and optimising orthogonal persistence for Java."
778420,Optimizing the read and write barrier for orthogonal persistence.
778449,Partial Redundancy Elimination for Access Path Expressions.
778469,Residency check elimination for object-oriented persistent languages.
778477,Expressing object residency optimizations using pointer type annotations.
778478,Approaches to adding persistence to Java.
778647,Lightweight write detection and checkpointing for fine-grained persistence.
778753,"Benchmarking persistent programming languages: Quantifying the language/database interface. Position paper presented at the OOPSLA\'95 Workshop on Object Database Behavior, Benchmarks, and Performance."
779015,"A refinable space of spline surfaces of arbitrary topological genus,"
779397,An introduction to polar forms.
779501,"Valence, Process Migration for Heterogeneous Distributed Systems,"
779532,Congestion control for asynchronous parallel computing on workstation networks.
779576,A portable code generator for CRAY FORTRAN.
779618,An interactive symbolic-numeric interface to parallel ellpack for building general pde solvers.
779771,"Using local optimization to improve surface fitting,"
779775,Computing values and derivatives of bezier and b-spline tensor products.
779848,Integrated symbolic-numeric computing in //ELLPACK: Experiences and plans.
779852,A software platform for integrating symbolic computation with a PDE solving environment.
779853,An object-oriented framework for building problem solving environments for PDE based applications.
779960,"The Use of Neural Networks to Support ""Intelligent"" Scientific Computing."
779961,Neuro-Fuzzy Support for Problem Solving Environments.
779972,Problem Solving Environments for Partial Differential Equation Based Systems.
779976,"SciAgents An Agent Based Environment for Distributed,"
779980,"SciencePad : An Intelligent Electronic Notepad for Ubiquitous Scientific Computing,"
780037,Representing Complex Objects in Collision Detection.
780051,To Learn or Not to Learn ... In G.
780180,"On Neu-robiological, Neuro-Fuzzy,"
780186,PYTHIA: A Knowledge Based System to select Scientific Algorithms.
780409,"``Coupling the User Interfaces of a Multiuser Program,\'\'"
780473,An Overview of the MESSIAHS Distributed Scheduling Support System.
780699,Debugging with dynamic instrumentation and test-based knowledge.
780733,Pseudo-Network Drivers and Virtual Networks.
780785,Addressing Weaknesses in the Domain Name System Protocol.
780811,ATP anti tampering program.
780819,"Experiences with Tripwire: Using Integrity Checkers for Intrusion Detection, Systems Administration,"
780834,"Writing, supporting, and evaluating Tripwire: A pub-lically available security tool."
780836,Using the -ms Macros with Troff and Nroff.
780876,Observations on reusable password choices.
780928,Extending mutation testing to find environmental bugs.
780983,"Paradigms for the Reduction of Audit Trails,"
781008,Support for security in distributed systems: Using MESSIAHS.
781019,Attacks on Protocols for Server-Aided RSA Computation.
781060,"Scheduling Support Mechanisms for Autonomous, Heterogeneous, Distributed Systems."
781070,Constructing Distributed Schedulers with the MESSIAHS Interface Language.
781189,Use of A Taxonomy of Security Faults.
781193,A Critical Analysis of Vulnerability Taxonomies.
781405,A generic virus scanner in C++.
781416,Computer viruses: A form of artificial life? In D.
781536,Conversion of Simulation Processes to Pascal Constructs.
781587,Nspcg user\'s guide. a package for solving large linear systems by various iterative methods.
781616,Software Architecture of Ubiquitous Scientific Computing Environments.
781624,Enabling Technologies for Web-Based Ubiquitous Supercomputing.
781755,"Taylor ``SoftLab - A Virtual Laboratory for Computational Science,"
781768,"A Survey of Mobile Computing Technologies and Applications,"
781779,"An Interface to Support Lazy Replicated File Service,"
781862,"On Learning and Adaptation in Multiagent Systems: A Scientific Computing Perspective,"
781986,"A design for file access in a mobile environment,"
782014,Reliable stream transmission in mobile computing environments.
782079,Defining data equivalence for efficient access of images in a distributed environment.
782081,A color-based technique for measuring visible loss for use in image data communication.
782082,Communication costs in digital library databases.
782083,Environment for supporting digital library services.
782091,Region-based image querying.
782160,An evaluation of transmitting compressed images in a wide area network.
782196,A comparison of the BioSCAN algorithm on multiple architectures.
782197,Design of the BioSCAN server software.
782486,Living in a partially structured environment: How to bypass the limitation of classical reinforcement techniques.
782488,Navigating with an animal brain : a neural network for landmark identification and navigation.
782567,Robot navigation by light.
782748,Alpha and the History of Digital Compositing.
